id результата;Команда;Баллы;Сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Контрольная работа 3
2347;10.05.01 Компьютерная безопасность;81.34;1;1.0;0.0;6.0;1.0;0.0;8.67;1.0;0.0;18.5
2348;02.03.03 Математическое обеспечение и администрирование информационных систем;63.51;1;0.91;0.0;8.0;1.0;0.0;6.0;1.0;0.0;13.5
2349;16.03.01 Техническая физика;78.81;1;0.82;0.0;14.15;1.0;0.0;18.33;1.0;0.0;10.83
2350;10.03.01 Информационная безопасность;84.71;1;0.82;0.0;9.0;0.4;0.0;10.0;0.75;0.0;19.33
2351;04.03.01 Химия;57.86;0;0.82;0.0;6.28;0.2;0.0;8.78;0.62;0.0;11.33
2352;09.03.02 Информационные системы и технологии;76.0;1;0.91;0.0;2.0;0.8;0.0;9.0;0.75;0.0;13.66
2353;16.03.01 Техническая физика;76.86;1;0.73;0.0;10.72;0.8;0.0;10.14;0.75;0.0;13.5
2354;04.03.01 Химия;33.0;0;0.64;0.0;9.0;0.4;0.0;15.0;0.25;0.0;0.0
2355;01.03.01 Математика;99.0;1;1.0;0.0;18.5;0.8;0.0;19.9;0.88;0.0;16.0
2356;06.05.01 Биоинженерия и биоинформатика;0.0;0;0.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2357;09.03.03 Прикладная информатика;83.35;1;0.82;0.0;9.5;0.6;0.0;9.0;0.38;0.0;18.33
2358;44.03.05 Педагогическое образование (с двумя профилями подготовки);32.8;0;1.0;0.0;3.0;0.6;0.0;4.5;0.88;0.0;2.0
2359;04.03.01 Химия;77.1;1;0.82;0.0;16.0;1.0;0.0;16.0;0.75;0.0;10.0
2360;15.03.06 Мехатроника и робототехника;63.6;1;0.82;0.0;6.0;0.8;0.0;6.67;1.0;0.0;16.5
2361;38.03.01 Экономика;65.0;1;0.82;0.0;5.82;0.8;0.0;12.25;0.75;0.0;11.33
2362;09.03.02 Информационные системы и технологии;86.13;1;0.91;0.0;7.0;0.8;0.0;8.67;0.88;0.0;15.99
2363;44.03.05 Педагогическое образование (с двумя профилями подготовки);69.2;1;0.82;0.0;13.0;1.0;0.0;12.7;1.0;0.0;13.0
2364;15.03.06 Мехатроника и робототехника;65.0;1;0.64;0.0;14.0;0.8;0.0;17.0;0.5;0.0;10.0
2365;02.03.03 Математическое обеспечение и администрирование информационных систем;62.55;1;0.82;0.0;15.05;0.4;0.0;18.5;0.38;0.0;9.0
2366;03.03.02 Физика;77.31;1;1.0;0.0;13.94;1.0;0.0;15.37;0.88;0.0;19.0
2367;38.03.01 Экономика;69.5;1;0.82;0.0;12.05;0.8;0.0;19.45;0.5;0.0;20.0
2368;04.03.01 Химия;76.0;1;0.91;0.0;11.0;0.4;0.0;14.0;1.0;0.0;9.0
2369;15.03.06 Мехатроника и робототехника;23.0;0;0.36;0.0;0.0;0.6;0.0;0.0;0.12;0.0;0.0
2370;10.05.01 Компьютерная безопасность;89.0;1;1.0;0.0;12.71;1.0;0.0;18.4;0.75;0.0;18.4
2371;04.03.01 Химия;65.67;1;0.82;0.0;5.17;0.8;0.0;13.18;0.75;0.0;12.32
2372;09.03.02 Информационные системы и технологии;66.64;1;0.27;0.0;9.68;0.8;0.0;13.66;0.75;0.0;8.5
2373;44.03.05 Педагогическое образование (с двумя профилями подготовки);61.3;1;1.0;0.0;14.0;0.4;0.0;9.8;1.0;0.0;3.7
2374;06.03.01 Биология;61.5;1;1.0;0.0;9.2;1.0;0.0;8.8;0.88;0.0;12.7
2375;03.03.02 Физика;63.51;1;0.82;0.0;14.07;1.0;0.0;10.77;0.75;0.0;7.67
2376;03.03.02 Физика;34.49;0;0.82;0.0;7.83;1.0;0.0;5.66;0.5;0.0;6.0
2377;09.03.03 Прикладная информатика;79.0;1;0.91;0.0;12.58;0.8;0.0;15.9;0.62;0.0;12.9
2378;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2379;09.03.03 Прикладная информатика;92.0;1;0.91;0.0;15.33;0.8;0.0;15.7;0.75;0.0;20.0
2380;09.03.02 Информационные системы и технологии;62.83;1;0.45;0.0;2.72;0.2;0.0;9.67;0.38;0.0;18.5
2381;06.03.01 Биология;61.0;1;0.82;0.0;9.2;0.8;0.0;9.7;0.75;0.0;13.0
2382;02.03.03 Математическое обеспечение и администрирование информационных систем;62.39;1;0.55;0.0;12.47;0.2;0.0;9.33;0.38;0.0;12.16
2383;10.05.01 Компьютерная безопасность;1.0;0;0.55;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
2384;09.03.02 Информационные системы и технологии;66.4;1;0.82;0.0;15.1;0.8;0.0;12.2;1.0;0.0;9.2
2385;09.03.02 Информационные системы и технологии;61.04;1;0.82;0.0;13.04;0.4;0.0;11.56;0.75;0.0;16.16
2386;16.03.01 Техническая физика;76.3;1;1.0;0.0;15.3;1.0;0.0;17.3;1.0;0.0;14.0
2387;38.03.01 Экономика;67.91;1;0.82;0.0;10.16;0.8;0.0;17.75;0.5;0.0;19.0
2388;09.03.02 Информационные системы и технологии;80.61;1;1.0;0.0;11.64;1.0;0.0;13.28;0.75;0.0;13.99
2389;44.03.05 Педагогическое образование (с двумя профилями подготовки);61.4;1;0.82;0.0;13.0;1.0;0.0;13.2;0.88;0.0;8.7
2390;09.03.02 Информационные системы и технологии;4.13;0;0.36;0.0;0.0;0.2;0.0;0.0;0.5;0.0;3.13
2391;40.03.01 Юриспруденция;76.94;1;1.0;0.0;9.5;1.0;0.0;13.11;0.88;0.0;11.33
2392;01.03.03 Механика и математическое моделирование;65.7;1;0.82;0.0;9.2;0.8;0.0;7.5;0.75;0.0;14.5
2393;02.03.03 Математическое обеспечение и администрирование информационных систем;78.61;1;1.0;0.0;8.04;1.0;0.0;11.28;0.75;0.0;14.51
2394;09.03.02 Информационные системы и технологии;63.3;1;0.82;0.0;13.4;0.8;0.0;16.7;0.75;0.0;8.7
2395;09.03.03 Прикладная информатика;82.37;1;1.0;0.0;16.8;1.0;0.0;15.01;0.75;0.0;10.82
2396;05.03.06 Экология и природопользование;63.5;1;0.64;0.0;2.42;0.2;0.0;11.11;0.62;0.0;10.67
2397;10.05.03 Информационная безопасность автоматизированных систем;64.3;1;1.0;0.0;8.6;1.0;0.0;10.0;0.5;0.0;3.0
2398;09.03.03 Прикладная информатика;95.95;1;0.82;0.0;13.13;0.8;0.0;19.5;0.5;0.0;19.0
2399;09.03.02 Информационные системы и технологии;71.64;1;0.73;0.0;16.33;0.8;0.0;13.28;1.0;0.0;4.67
2400;04.03.01 Химия;63.72;1;0.27;0.0;6.82;0.8;0.0;7.33;0.38;0.0;13.33
2401;02.03.03 Математическое обеспечение и администрирование информационных систем;101.3;1;0.64;0.0;16.0;0.8;0.0;19.4;0.88;0.0;19.9
2402;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2403;09.03.03 Прикладная информатика;10.6;0;0.55;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
2404;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2405;38.03.01 Экономика;40.78;0;0.64;0.0;7.0;0.8;0.0;19.45;0.75;0.0;14.33
2406;09.03.02 Информационные системы и технологии;63.01;1;0.64;0.0;9.41;0.8;0.0;14.27;0.62;0.0;9.33
2407;09.03.02 Информационные системы и технологии;50.4;0;0.64;0.0;14.2;0.4;0.0;10.4;0.5;0.0;11.7
2408;38.03.01 Экономика;39.39;0;0.73;0.0;9.6;0.8;0.0;10.99;0.75;0.0;14.0
2409;10.05.01 Компьютерная безопасность;23.14;0;0.0;0.0;8.47;0.0;0.0;7.0;0.38;0.0;5.67
2410;02.03.03 Математическое обеспечение и администрирование информационных систем;61.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;6.7
2411;02.03.03 Математическое обеспечение и администрирование информационных систем;79.0;1;1.0;0.0;10.5;1.0;0.0;14.5;0.75;0.0;10.0
2412;09.03.02 Информационные системы и технологии;76.61;1;0.64;0.0;15.14;0.6;0.0;16.18;0.5;0.0;12.83
2413;38.03.01 Экономика;39.11;0;0.73;0.0;8.5;0.8;0.0;12.78;0.75;0.0;13.33
2414;04.03.01 Химия;61.0;1;1.0;0.0;6.28;1.0;0.0;13.58;0.75;0.0;10.16
2415;05.03.06 Экология и природопользование;76.65;1;0.82;0.0;13.16;0.8;0.0;14.39;0.75;0.0;5.0
2416;04.03.01 Химия;64.04;1;1.0;0.0;9.32;1.0;0.0;13.72;0.88;0.0;15.0
2417;09.03.03 Прикладная информатика;62.8;1;0.91;0.0;9.99;0.8;0.0;12.34;0.75;0.0;7.67
2418;09.03.02 Информационные системы и технологии;62.2;1;1.0;0.0;8.5;1.0;0.0;12.0;1.0;0.0;8.0
2419;02.03.03 Математическое обеспечение и администрирование информационных систем;79.4;1;1.0;0.0;14.0;1.0;0.0;16.5;0.88;0.0;16.0
2420;09.03.02 Информационные системы и технологии;61.0;1;0.64;0.0;9.0;0.2;0.0;6.5;0.62;0.0;10.0
2421;01.03.01 Математика;41.3;0;1.0;0.0;7.2;1.0;0.0;7.4;0.75;0.0;1.7
2422;09.03.02 Информационные системы и технологии;87.3;1;0.73;0.0;14.6;0.8;0.0;14.0;1.0;0.0;12.7
2423;10.05.03 Информационная безопасность автоматизированных систем;18.1;0;0.82;0.0;11.0;0.8;0.0;0.0;0.12;0.0;0.0
2424;10.03.01 Информационная безопасность;20.52;0;0.82;0.0;4.75;0.8;0.0;7.17;0.62;0.0;0.0
2425;09.03.03 Прикладная информатика;59.9;0;0.73;0.0;17.2;0.8;0.0;18.3;0.5;0.0;18.4
2426;38.03.01 Экономика;65.27;1;1.0;0.0;12.0;1.0;0.0;13.87;0.88;0.0;16.5
2427;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2428;03.03.02 Физика;76.0;1;0.64;0.0;16.0;0.8;0.0;18.0;0.88;0.0;10.5
2429;09.03.02 Информационные системы и технологии;68.1;1;0.82;0.0;17.3;1.0;0.0;18.9;0.75;0.0;5.9
2430;04.03.01 Химия;61.0;1;0.64;0.0;5.17;0.4;0.0;10.89;0.62;0.0;12.0
2431;09.03.02 Информационные системы и технологии;61.0;1;1.0;0.0;6.5;1.0;0.0;5.5;1.0;0.0;8.0
2432;02.03.03 Математическое обеспечение и администрирование информационных систем;91.0;1;0.64;0.0;18.0;0.6;0.0;17.0;0.5;0.0;16.5
2433;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2434;10.03.01 Информационная безопасность;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2435;09.03.03 Прикладная информатика;43.2;0;0.55;0.0;0.0;0.6;0.0;19.4;0.75;0.0;5.3
2436;16.03.01 Техническая физика;29.6;0;0.27;0.0;14.2;0.4;0.0;6.3;0.0;0.0;0.0
2437;03.03.02 Физика;38.7;0;0.73;0.0;6.0;0.8;0.0;10.0;0.62;0.0;9.0
2438;09.03.02 Информационные системы и технологии;76.0;1;1.0;0.0;16.5;1.0;0.0;15.5;0.5;0.0;12.0
2439;09.03.02 Информационные системы и технологии;67.5;1;0.64;0.0;10.5;0.2;0.0;13.5;0.38;0.0;11.0
2440;06.03.01 Биология;91.5;1;0.82;0.0;17.1;0.8;0.0;18.1;0.75;0.0;17.5
2441;10.05.01 Компьютерная безопасность;65.9;1;0.91;0.0;10.5;1.0;0.0;15.0;0.88;0.0;15.0
2442;05.03.06 Экология и природопользование;53.15;0;0.45;0.0;3.66;0.8;0.0;7.33;0.5;0.0;4.66
2443;03.03.02 Физика;47.32;0;0.82;0.0;4.5;0.6;0.0;8.33;0.38;0.0;12.99
2444;06.05.01 Биоинженерия и биоинформатика;76.3;1;0.82;0.0;13.3;0.8;0.0;14.5;0.88;0.0;8.5
2445;02.03.03 Математическое обеспечение и администрирование информационных систем;91.42;1;0.82;0.0;11.82;0.6;0.0;17.1;0.88;0.0;20.0
2446;06.05.01 Биоинженерия и биоинформатика;67.0;1;0.73;0.0;9.5;0.8;0.0;13.1;0.75;0.0;12.0
2447;03.03.02 Физика;14.0;0;0.27;0.0;10.2;0.2;0.0;0.0;0.62;0.0;0.0
2448;04.03.01 Химия;1.5;0;0.73;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
2449;01.03.01 Математика;1.0;0;0.64;0.0;1.0;0.4;0.0;0.0;0.0;0.0;0.0
2450;10.03.01 Информационная безопасность;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2451;09.03.03 Прикладная информатика;76.4;1;0.82;0.0;9.7;1.0;0.0;13.0;0.62;0.0;13.2
2452;04.03.01 Химия;15.4;0;0.36;0.0;2.5;0.8;0.0;7.5;0.25;0.0;0.0
2453;09.03.03 Прикладная информатика;43.97;0;0.27;0.0;10.0;0.4;0.0;16.0;1.0;0.0;4.83
2454;10.03.01 Информационная безопасность;61.0;1;0.82;0.0;11.0;0.2;0.0;11.5;0.62;0.0;14.0
2455;09.03.02 Информационные системы и технологии;61.0;1;1.0;0.0;10.0;0.6;0.0;9.5;0.88;0.0;2.0
2456;10.05.03 Информационная безопасность автоматизированных систем;61.0;1;0.27;0.0;10.5;0.4;0.0;10.5;0.75;0.0;10.0
2457;10.05.01 Компьютерная безопасность;61.0;1;0.45;0.0;9.0;0.0;0.0;8.5;0.62;0.0;4.0
2458;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2459;06.03.01 Биология;25.5;0;1.0;0.0;0.2;0.8;0.0;10.0;1.0;0.0;7.3
2460;10.05.01 Компьютерная безопасность;96.0;1;1.0;0.0;17.0;1.0;0.0;17.5;1.0;0.0;18.0
2461;10.03.01 Информационная безопасность;76.0;1;0.82;0.0;13.0;0.8;0.0;13.0;0.75;0.0;12.5
2462;44.03.05 Педагогическое образование (с двумя профилями подготовки);13.84;0;0.82;0.0;1.5;0.8;0.0;6.17;0.88;0.0;0.17
2463;10.05.01 Компьютерная безопасность;41.0;0;0.36;0.0;0.0;0.6;0.0;4.0;0.5;0.0;12.0
2464;09.03.03 Прикладная информатика;76.45;1;0.91;0.0;7.78;0.6;0.0;10.0;0.5;0.0;19.0
2465;09.03.02 Информационные системы и технологии;66.1;1;0.82;0.0;10.1;0.8;0.0;16.7;0.88;0.0;7.3
2466;05.03.06 Экология и природопользование;61.64;1;0.55;0.0;3.21;0.6;0.0;13.92;0.88;0.0;12.99
2467;10.03.01 Информационная безопасность;66.2;1;0.82;0.0;18.9;0.6;0.0;19.0;0.62;0.0;0.0
2468;16.03.01 Техническая физика;68.4;1;0.64;0.0;12.7;0.8;0.0;14.4;0.75;0.0;11.4
2469;09.03.02 Информационные системы и технологии;61.3;1;0.82;0.0;0.0;0.4;0.0;14.4;0.62;0.0;8.8
2470;02.03.03 Математическое обеспечение и администрирование информационных систем;76.0;1;0.82;0.0;12.4;1.0;0.0;16.0;0.62;0.0;12.5
2471;09.03.02 Информационные системы и технологии;96.0;1;0.91;0.0;18.8;0.8;0.0;19.5;0.88;0.0;19.0
2472;04.03.01 Химия;22.0;0;0.45;0.0;8.8;0.6;0.0;11.7;0.0;0.0;0.0
2473;09.03.02 Информационные системы и технологии;61.55;1;0.82;0.0;13.4;0.8;0.0;13.9;0.88;0.0;7.5
2474;01.03.03 Механика и математическое моделирование;27.05;0;0.91;0.0;2.7;1.0;0.0;4.0;0.88;0.0;4.0
2475;09.03.02 Информационные системы и технологии;4.7;0;1.0;0.0;3.7;0.4;0.0;0.0;0.0;0.0;0.0
2476;09.03.02 Информационные системы и технологии;11.59;0;1.0;0.0;8.59;0.6;0.0;0.0;0.12;0.0;0.0
2477;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2478;38.03.01 Экономика;69.48;1;0.82;0.0;11.74;0.8;0.0;12.11;0.75;0.0;15.33
2479;38.03.01 Экономика;24.1;0;0.27;0.0;6.3;0.4;0.0;0.0;0.25;0.0;6.3
2480;09.03.02 Информационные системы и технологии;62.0;1;0.82;0.0;11.43;0.8;0.0;13.1;0.38;0.0;12.0
2481;10.03.01 Информационная безопасность;62.1;1;1.0;0.0;12.3;1.0;0.0;8.0;0.88;0.0;16.3
2482;10.05.03 Информационная безопасность автоматизированных систем;76.19;1;1.0;0.0;5.54;1.0;0.0;9.33;0.88;0.0;19.33
2483;09.03.03 Прикладная информатика;1.0;0;0.55;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
2484;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2485;06.03.01 Биология;61.5;1;1.0;0.0;10.8;1.0;0.0;12.0;0.75;0.0;15.7
2486;01.03.01 Математика;0.0;0;0.36;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
2487;10.03.01 Информационная безопасность;95.8;1;1.0;0.0;18.0;1.0;0.0;16.3;1.0;0.0;18.0
2488;10.05.03 Информационная безопасность автоматизированных систем;62.8;1;1.0;0.0;9.3;1.0;0.0;12.7;0.88;0.0;9.0
2489;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2490;01.03.01 Математика;76.37;1;0.73;0.0;14.7;1.0;0.0;15.0;0.88;0.0;17.67
2491;01.03.01 Математика;69.95;1;0.64;0.0;15.2;1.0;0.0;14.5;0.5;0.0;6.7
2492;05.03.06 Экология и природопользование;64.39;1;0.82;0.0;4.17;0.8;0.0;11.8;0.75;0.0;16.16
2493;09.03.03 Прикладная информатика;91.1;1;0.82;0.0;17.27;0.8;0.0;17.55;0.75;0.0;15.66
2494;01.03.03 Механика и математическое моделирование;47.05;0;0.64;0.0;6.0;0.8;0.0;8.9;0.75;0.0;8.0
2495;10.05.01 Компьютерная безопасность;76.04;1;0.73;0.0;9.08;0.4;0.0;16.83;0.62;0.0;14.33
2496;09.03.03 Прикладная информатика;91.05;1;0.82;0.0;17.33;0.8;0.0;18.67;1.0;0.0;9.15
2497;10.05.03 Информационная безопасность автоматизированных систем;91.8;1;0.82;0.0;17.6;0.8;0.0;17.5;0.88;0.0;19.4
2498;10.05.03 Информационная безопасность автоматизированных систем;10.5;0;0.55;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0
2499;02.03.03 Математическое обеспечение и администрирование информационных систем;92.37;1;1.0;0.0;8.0;1.0;0.0;9.0;0.75;0.0;12.0
