 ÓÏ‡Ì‰‡;ÕÂ Ò‰‡Î(-‡);œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3
œËŒ¿ œ-06;1;1.0;0.08;0.75;0.714142842854285;0.0;7.2;1.0;1.0;0.055;1.0;0.7897622995534279;0.0;7.4;1.0;0.71;0.065;0.8333333333333333;0.7025843524540643;0.03;1.7;1.0
œËŒ¿ œ-06;0;0.67;0.145;1.0;0.788986691902975;0.09;14.6;1.0;0.75;0.055;1.0;0.7985957062499249;0.0;14.0;1.0;1.0;0.1;0.8333333333333333;0.8153803854900449;0.03;12.7;1.0
œËŒ¿ œ-16;1;0.78;0.071;0.625;0.7595393340703298;0.0;11.0;1.0;1.0;0.0;0.0;0.7175994562371384;0.0;0.0;0.0;0.14;0.0;0.0;0.5941725218080544;0.0;0.0;0.0
œËŒ¿ œ-05 »ÌÚÂ„‡ˆËˇ;1;0.89;0.048;0.5;0.6954135460285484;0.0;4.75;1.0;0.75;0.018000000000000002;0.3333333333333333;0.7059745037889117;0.0;7.17;1.0;0.71;0.02;0.3333333333333333;0.5926842311984588;0.0;0.0;0.0
œËŒ¿ œ-23 —œ;1;0.67;0.06;0.375;0.9165151389911679;0.0;17.2;1.0;0.75;0.0;0.0;0.8000000000000002;0.0;18.3;1.0;0.43;0.0;0.0;0.6324326655634912;0.0;18.4;1.0
œËŒ¿ œ-37;0;1.0;0.12299999999999998;0.875;0.8438601779915912;0.01;12.0;1.0;1.0;0.055999999999999994;1.0;0.838517885854535;0.0;13.87;1.0;0.86;0.01;0.16666666666666666;0.8372585153306144;0.0;16.5;1.0
œËŒ¿ œ-11 ÿ≈Õ;0;0.67;0.1;0.75;0.8944271909999159;0.040999999999999995;16.0;1.0;0.75;0.06;1.0;0.9147320339189784;0.02;18.0;1.0;0.86;0.059000000000000004;0.5;0.887719017531566;0.005;10.5;1.0
œËŒ¿ œ-23 —œ;0;0.78;0.14;0.875;0.9165151389911679;0.0;17.3;1.0;1.0;0.04;0.6666666666666666;0.9797958971132713;0.0;18.9;1.0;0.71;0.0;0.0;0.9164820023277379;0.0;5.9;1.0
œËŒ¿ œ-38;1;0.67;0.06;0.625;0.66332495807108;0.0;5.17;1.0;0.5;0.04;0.6666666666666666;0.7888106377466155;0.045;10.89;0.0;0.57;0.08;0.8333333333333333;0.7823182587179576;0.0444;12.0;1.0
œËŒ¿ œ-16;1;1.0;0.121;1.0;0.7673982017179869;0.01;6.5;1.0;1.0;0.05;1.0;0.7857467525759643;0.005;5.5;1.0;1.0;0.07400000000000001;0.6666666666666666;0.7910740371458412;0.12;8.0;1.0
œËŒ¿ œ-16;0;0.56;0.135;1.0;0.7433034373659253;0.023;18.0;1.0;0.5;0.04;1.0;0.75;0.005;17.0;1.0;0.43;0.096;0.8333333333333333;0.748296593678045;0.016;16.5;1.0
œËŒ¿ œ-16;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-17;1;0.67;0.09699999999999999;0.75;0.8649277426467484;0.0;0.0;0.0;0.5;0.027999999999999997;1.0;0.8251599171608427;0.0;19.4;1.0;0.71;0.05;0.8333333333333333;0.7276870029934217;0.0;5.3;1.0
œËŒ¿ œ-35;1;0.22;0.083;0.625;0.8402975663418286;0.008;14.2;1.0;0.25;0.0;0.0;0.8030871556635909;0.0;6.3;1.0;0.0;0.0;0.0;0.6692669509967976;0.0;0.0;0.0
œËŒ¿ œ-11 ÿ≈Õ;1;0.78;0.06;0.5;0.8;0.0;6.0;1.0;0.75;0.02;0.3333333333333333;0.82065180664829;0.02;10.0;1.0;0.57;0.037000000000000005;0.3333333333333333;0.7767420762241252;0.0;9.0;1.0
œËŒ¿ œ-16;0;1.0;0.128;1.0;0.7493997598078078;0.002;16.5;1.0;1.0;0.05;1.0;0.7506459803096943;0.0;15.5;1.0;0.43;0.092;0.8333333333333333;0.7366380317055505;0.008;12.0;1.0
œËŒ¿ œ-16;0;0.67;0.10099999999999999;1.0;0.6410148204214938;0.002;10.5;1.0;0.25;0.055999999999999994;1.0;0.7202961409116704;0.002;13.5;0.0;0.29;0.096;0.8333333333333333;0.7373161733914327;0.008;11.0;1.0
œËŒ¿ œ-03 ÿ≈Õ;0;0.89;0.10800000000000001;0.75;0.9097252332435327;0.055;17.1;1.0;0.75;0.055;1.0;0.8949119213301249;0.015;18.1;1.0;0.71;0.09;0.8333333333333333;0.8375464418833864;0.0;17.5;1.0
œËŒ¿ œ-16;0;1.0;0.11599999999999999;1.0;0.6621178142898739;0.0;10.5;1.0;1.0;0.054000000000000006;1.0;0.7069624589519213;0.0;15.0;1.0;0.86;0.054000000000000006;0.5;0.7541245575279257;0.0;15.0;1.0
œËŒ¿ œ-15 ÿ≈Õ;1;0.44;0.12;1.0;0.7483314773547882;0.0;3.66;1.0;0.75;0.06;1.0;0.7953949089757174;0.0;7.33;1.0;0.43;0.07;0.6666666666666666;0.7998198955495301;0.085;4.66;1.0
œËŒ¿ œ-38;1;0.89;0.0;0.0;0.0;0.0;4.5;1.0;0.75;0.06;1.0;0.8;0.065;8.33;0.0;0.29;0.04;0.3333333333333333;0.7869611378096041;0.0;12.99;1.0
œËŒ¿ œ-21;0;0.89;0.16;1.0;0.8;0.0;13.3;1.0;0.75;0.04;0.6666666666666666;0.9428090415820635;0.0;14.5;1.0;0.86;0.1;0.8333333333333333;0.8943948529276572;0.02;8.5;1.0
œËŒ¿ œ-27;0;0.78;0.16;1.0;0.8;0.01;11.82;1.0;0.5;0.06;1.0;0.82065180664829;0.0;17.1;1.0;0.86;0.1;0.8333333333333333;0.8363333975829068;0.015;20.0;1.0
œËŒ¿ œ-35;0;0.78;0.126;0.875;0.8440379138403676;0.006999999999999999;9.5;1.0;0.75;0.06;1.0;0.8572618964958569;0.0;13.1;1.0;0.71;0.085;0.8333333333333333;0.7940252044244875;0.002;12.0;1.0
œËŒ¿ œ-35;1;0.22;0.015;0.25;0.32015621187164245;0.023;10.2;1.0;0.25;0.0;0.0;0.2789374884252377;0.0;0.0;0.0;0.71;0.0;0.0;0.21903969936695175;0.0;0.0;0.0
œËŒ¿ œ-05 »ÌÚÂ„‡ˆËˇ;1;0.89;0.015;0.125;0.45000000000000007;0.0;0.0;0.0;0.0;0.0;0.0;0.37416573867739394;0.0;0.0;1.0;0.0;0.0;0.0;0.2872177475754186;0.0;0.0;0.0
œËŒ¿ œ-16;1;0.67;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-16;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-23 —œ;0;0.78;0.14;0.875;0.9165151389911679;0.0;9.7;1.0;1.0;0.005;0.3333333333333333;0.9741092797468305;0.06;13.0;1.0;0.71;0.0;0.0;0.8654994241405445;0.0;13.2;0.0
œËŒ¿ œ-35;1;0.33;0.011000000000000001;0.25;0.2211334438749598;0.003;2.5;1.0;0.75;0.04;0.6666666666666666;0.6944752827619907;0.0;7.5;1.0;0.29;0.0;0.0;0.5562918432325173;0.0;0.0;0.0
œËŒ¿ œ-09;1;0.22;0.03;0.25;0.6403124237432849;0.0;10.0;1.0;0.25;0.02;0.3333333333333333;0.699205898780101;0.0;16.0;1.0;1.0;0.0;0.0;0.5507371420720942;0.0;4.83;1.0
œËŒ¿ œ-16;1;0.89;0.107;1.0;0.6679071791798618;0.0;11.0;1.0;0.25;0.025;0.6666666666666666;0.7423074889580903;0.0;11.5;0.0;0.57;0.0;0.0;0.7057022652288829;0.113;14.0;1.0
œËŒ¿ œ-16;1;1.0;0.12;1.0;0.6971370023173351;0.005;10.0;1.0;0.5;0.054000000000000006;1.0;0.7287114711346772;0.0;9.5;1.0;0.86;0.09399999999999999;0.8333333333333333;0.7289723246601342;0.08199999999999999;2.0;1.0
œËŒ¿ œ-16;1;0.22;0.11100000000000002;0.875;0.8312039460926541;0.0;10.5;1.0;0.25;0.055999999999999994;1.0;0.8396123984267007;0.003;10.5;1.0;0.71;0.036000000000000004;0.3333333333333333;0.8379759651445872;0.094;10.0;1.0
œËŒ¿ œ-16;1;0.44;0.09300000000000001;0.875;0.6928924880528003;0.0;9.0;1.0;0.0;0.052000000000000005;1.0;0.734464958667331;0.0;8.5;0.0;0.57;0.096;0.8333333333333333;0.752054022609593;0.10400000000000001;4.0;1.0
œËŒ¿ œ-03 ÿ≈Õ;1;1.0;0.04;0.5;0.6244997998398398;0.03;0.2;1.0;0.75;0.0;0.0;0.5578749768504754;0.01;10.0;1.0;1.0;0.0;0.0;0.44599373103437406;0.0;7.3;1.0
œËŒ¿ œ-16;0;1.0;0.146;1.0;0.7901898506055364;0.02;17.0;1.0;1.0;0.036000000000000004;0.6666666666666666;0.8643742575660484;0.0;17.5;1.0;1.0;0.128;1.0;0.834749153516427;0.025;18.0;1.0
œËŒ¿ œ-16;0;0.89;0.14200000000000002;1.0;0.766550715869472;0.0;13.0;1.0;0.75;0.054000000000000006;1.0;0.7745966692414834;0.0;13.0;1.0;0.71;0.096;0.8333333333333333;0.7610907265526352;0.013000000000000001;12.5;1.0
œËŒ¿ œ-05 »ÌÚÂ„‡ˆËˇ;1;0.89;0.06;0.5;0.7681145747868608;0.0;1.5;1.0;0.75;0.0;0.0;0.6879922480183432;0.0;6.17;1.0;0.86;0.0;0.0;0.5514931302688375;0.0;0.17;1.0
œËŒ¿ œ-16;1;0.44;0.125;1.0;0.7619055059520177;0.02;0.0;0.0;0.5;0.0;0.0;0.8564580597806675;0.0;4.0;1.0;0.43;0.059000000000000004;0.5;0.8427574375038439;0.006;12.0;1.0
œËŒ¿ œ-26 —œ;0;0.89;0.07;0.5;0.9;0.05;7.78;1.0;0.5;0.02;0.3333333333333333;0.8949974347244049;0.0967;10.0;1.0;0.43;0.04;0.5;0.7922861022649396;0.0;19.0;1.0
œËŒ¿ œ-18;0;0.89;0.133;1.0;0.7937883848986453;0.0;10.1;1.0;0.75;0.059000000000000004;1.0;0.8572825283028538;0.0;16.7;1.0;0.86;0.078;0.6666666666666666;0.8566292089541956;0.0;7.3;1.0
œËŒ¿ œ-15 ÿ≈Õ;1;0.67;0.11220000000000001;1.0;0.6982521034697998;0.04;3.21;0.0;0.5;0.06;1.0;0.7692203845452875;0.009000000000000001;13.92;1.0;0.86;0.054000000000000006;0.6666666666666666;0.7737094873186485;0.0;12.99;1.0
œËŒ¿ œ-18;0;0.78;0.14500000000000002;1.0;0.7526619427073487;0.0;18.9;1.0;0.5;0.018000000000000002;0.3333333333333333;0.90249038160464;0.0;19.0;1.0;0.71;0.08;0.6666666666666666;0.8811605144358039;0.0;0.0;0.0
œËŒ¿ œ-35;0;0.56;0.103;0.875;0.759012516365837;0.005;12.7;1.0;0.75;0.055999999999999994;1.0;0.7924709484149135;0.0;14.4;1.0;0.71;0.1;0.8333333333333333;0.7910740371458411;0.0;11.4;1.0
œËŒ¿ œ-18;0;0.89;0.14900000000000002;1.0;0.7595393340703297;0.0;0.0;0.0;0.5;0.057;1.0;0.8378278794332137;0.0;14.4;0.0;0.57;0.1;0.8333333333333333;0.8331365268031826;0.0;8.8;1.0
œËŒ¿ œ-17;0;0.78;0.134;1.0;0.7683749084919419;0.0;12.4;1.0;1.0;0.059000000000000004;1.0;0.8421137426473668;0.0;16.0;1.0;0.57;0.078;0.8333333333333333;0.8019685099594388;0.05;12.5;1.0
œËŒ¿ œ-17;0;0.89;0.149;1.0;0.8005623023850174;0.0;18.8;1.0;0.75;0.06;1.0;0.8751888685052819;0.0;19.5;1.0;0.86;0.098;0.8333333333333333;0.850518090767143;0.0;19.0;1.0
œËŒ¿ œ-35;1;0.33;0.015;0.125;0.45000000000000007;0.0;8.8;1.0;0.5;0.0;0.0;0.38630906522828456;0.0;11.7;1.0;0.0;0.0;0.0;0.2999324608310739;0.0;0.0;0.0
œËŒ¿ œ-17;1;0.89;0.1365;1.0;0.7771904528492356;0.0;13.4;1.0;0.75;0.026000000000000002;1.0;0.8217190652663612;0.0;13.9;1.0;0.86;0.05;0.8333333333333333;0.7351434682360737;0.04;7.5;1.0
œËŒ¿ œ-17;1;1.0;0.0475;0.375;0.7619875327064085;0.0;2.7;1.0;1.0;0.055999999999999994;1.0;0.8748714191239763;0.0;4.0;1.0;0.86;0.06;0.6666666666666666;0.8072243880655413;0.0;4.0;1.0
œËŒ¿ œ-17;1;1.0;0.01;0.125;0.30000000000000004;0.0;3.7;1.0;0.5;0.0;0.0;0.24944382578492946;0.0;0.0;0.0;0.0;0.0;0.0;0.1914784983836125;0.0;0.0;0.0
œËŒ¿ œ-28;1;1.0;0.03;0.25;0.6403124237432849;0.0;8.59;1.0;0.5;0.0;0.0;0.5578749768504754;0.0;0.0;1.0;0.14;0.0;0.0;0.4289182394139979;0.0;0.0;0.0
œËŒ¿ œ-37;1;0.89;0.138;1.0;0.7533923280734944;0.0;11.74;1.0;0.75;0.018000000000000002;0.3333333333333333;0.8845337754998391;0.047;12.11;1.0;0.71;0.02;0.16666666666666666;0.8464648440664487;0.07;15.33;1.0
œËŒ¿ œ-01;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-08;1;1.0;0.045;0.625;0.5220153254455275;0.0;12.3;1.0;1.0;0.055;1.0;0.74535599249993;0.01;8.0;1.0;0.86;0.055;0.6666666666666666;0.7029083480223365;0.07;16.3;1.0
œËŒ¿ œ-26 —œ;0;1.0;0.06;0.375;0.9165151389911679;0.085;5.54;1.0;1.0;0.02;0.3333333333333333;0.9035079029052513;0.024900000000000002;9.33;1.0;0.86;0.0;0.0;0.7373975084846248;0.0;19.33;1.0
œËŒ¿ œ-08;1;0.56;0.01;0.125;0.30000000000000004;0.0;0.0;0.0;0.25;0.0;0.0;0.24944382578492946;0.0;0.0;0.0;0.0;0.0;0.0;0.1914784983836125;0.0;0.0;0.0
œËŒ¿ œ-03 ÿ≈Õ;1;1.0;0.09;0.625;0.9165151389911681;0.04;10.8;1.0;1.0;0.02;0.3333333333333333;0.9202927661946518;0.0;12.0;1.0;0.71;0.01;0.16666666666666666;0.7741262187460718;0.03;15.7;1.0
œËŒ¿ œ-06;1;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-06;0;1.0;0.125;0.875;0.873212459828649;0.03;18.0;1.0;1.0;0.06;1.0;0.8784552768749174;0.0;16.3;1.0;1.0;0.12;1.0;0.8717902356279563;0.03;18.0;1.0
œËŒ¿ œ-06;1;1.0;0.11;1.0;0.7999999999999999;0.035;9.3;1.0;1.0;0.02;0.3333333333333333;0.8630747123996123;0.0;12.7;1.0;0.86;0.06;0.5;0.8514425774292594;0.09300000000000001;9.0;1.0
œËŒ¿ œ-12;0;0.67;0.1;0.625;1.0;0.0;14.7;1.0;1.0;0.06;1.0;0.9977753031397176;0.0;15.0;1.0;0.86;0.09;0.8333333333333333;0.914661778083423;0.0;17.67;1.0
œËŒ¿ œ-18;0;0.56;0.1265;0.875;0.8467732872498991;0.0;15.2;1.0;1.0;0.059000000000000004;1.0;0.8885318727478991;0.0;14.5;1.0;0.43;0.085;0.8333333333333333;0.835678067350354;0.0;6.7;1.0
œËŒ¿ œ-15 ÿ≈Õ;0;0.89;0.1002;1.0;0.5970226126370759;0.01;4.17;1.0;0.75;0.06;1.0;0.7207606526214836;0.0;11.8;1.0;0.71;0.0774;0.8333333333333333;0.6941381551228353;0.018000000000000002;16.16;1.0
œËŒ¿ œ-31;0;0.89;0.16;1.0;0.8;0.005;17.27;1.0;0.75;0.06;1.0;0.82065180664829;0.0;17.55;1.0;0.71;0.1;0.8333333333333333;0.8363333975829068;0.0012;15.66;1.0
œËŒ¿ œ-20;1;0.78;0.1165;0.875;0.8124192267542664;0.0;6.0;0.0;0.75;0.03;0.6666666666666666;0.8510516370284996;0.0;8.9;1.0;0.71;0.085;0.8333333333333333;0.8101095863605685;0.0;8.0;1.0
œËŒ¿ œ-31;0;0.67;0.11;0.75;0.9433981132056604;0.005;9.08;1.0;0.5;0.06;1.0;0.9394961741404219;0.0;16.83;0.0;0.57;0.1;0.8333333333333333;0.8921842377141064;0.003;14.33;1.0
œËŒ¿ œ-31;0;0.89;0.16;1.0;0.8;0.005;17.33;1.0;0.75;0.06;1.0;0.82065180664829;0.0;18.67;1.0;1.0;0.1;0.8333333333333333;0.8363333975829068;0.054000000000000006;9.15;1.0
œËŒ¿ œ-20;0;0.89;0.12300000000000001;0.875;0.8567963585356791;0.0;17.6;1.0;0.75;0.06;1.0;0.8997777503361594;0.0;17.5;1.0;0.86;0.1;0.8333333333333333;0.8678395802199228;0.02;19.4;1.0
œËŒ¿ œ-31;1;0.56;0.105;0.75;0.9069178573608527;0.0;0.0;0.0;0.25;0.0;0.0;0.8906926143924926;0.0;0.0;0.0;0.0;0.0;0.0;0.7443967997839327;0.0;0.0;0.0
œËŒ¿ œ-25;0;1.0;0.16;1.0;0.8;0.09369999999999999;8.0;1.0;1.0;0.06;1.0;0.82065180664829;0.08;9.0;1.0;0.71;0.12;1.0;0.7922861022649396;0.04;12.0;1.0
œËŒ¿ œ-38;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-02;1;1.0;0.046;0.625;0.6069596362197407;0.05;7.0;1.0;0.25;0.01;0.3333333333333333;0.5707138387268051;0.03;8.3;1.0;0.43;0.01;0.16666666666666666;0.4902772005639367;0.0;8.3;1.0
œËŒ¿ œ-18;0;1.0;0.1575;1.0;0.7909646009778187;0.0;11.3;1.0;1.0;0.059000000000000004;1.0;0.8727097010015542;0.0;14.2;0.0;0.43;0.043;0.5;0.8817608003349144;0.0;10.0;1.0
œËŒ¿ œ-34;1;0.89;0.11;0.875;0.8;0.0;8.3;1.0;0.75;0.045;1.0;0.8055363982396382;0.015;14.2;0.0;0.43;0.06;0.6666666666666666;0.7553693652511513;0.05;6.7;1.0
œËŒ¿ œ-30;0;1.0;0.16;1.0;0.8;0.01;17.2;1.0;1.0;0.06;1.0;0.82065180664829;0.02;14.21;1.0;1.0;0.1;0.8333333333333333;0.7998198955495301;0.07;16.66;1.0
œËŒ¿ œ-08;0;1.0;0.105;0.75;0.9069178573608527;0.05;17.3;1.0;1.0;0.055;1.0;0.8949974347244049;0.03;15.2;0.0;0.57;0.04;0.5;0.8310769546704436;0.0;16.7;1.0
œËŒ¿ œ-18;0;0.89;0.153;1.0;0.7798076685952761;0.0;16.1;1.0;0.75;0.052000000000000005;1.0;0.8529686720833044;0.0;18.5;1.0;1.0;0.053;0.5;0.86408680524796;0.0;4.5;1.0
œËŒ¿ œ-11 ÿ≈Õ;1;1.0;0.03;0.375;0.45825756949558394;0.0;4.0;1.0;1.0;0.06;1.0;0.8112726208286106;0.02;7.0;1.0;0.86;0.079;0.6666666666666666;0.8450315790903595;0.005;7.0;1.0
œËŒ¿ œ-34;0;1.0;0.066;0.625;0.8064738061462381;0.06;15.0;1.0;1.0;0.06;1.0;0.9071147352221455;0.01;12.2;1.0;1.0;0.09;0.8333333333333333;0.8606197732228668;0.12;16.0;1.0
œËŒ¿ œ-17;1;0.89;0.105;1.0;0.6815423684555495;0.0;9.4;1.0;0.75;0.02;1.0;0.6709860074712602;0.0;10.3;1.0;0.71;0.035;0.8333333333333333;0.580438601474234;0.0;10.0;1.0
œËŒ¿ œ-12;0;0.44;0.09;0.625;0.9433981132056605;0.0;4.16;1.0;0.25;0.02;0.3333333333333333;0.9285592184789414;0.0;14.83;1.0;0.71;0.1;0.8333333333333333;0.9146617780834229;0.0;13.33;1.0
œËŒ¿ œ-20;1;0.44;0.1005;0.75;0.8632641542424891;0.0;5.2;1.0;0.25;0.02;1.0;0.7904569705064421;0.0;10.7;0.0;0.29;0.025;0.8333333333333333;0.6522225371910862;0.0;0.0;1.0
œËŒ¿ œ-09;0;0.78;0.14;1.0;0.8;0.0;13.0;1.0;1.0;0.06;1.0;0.8692269873603532;0.02;14.0;1.0;1.0;0.05;0.5;0.8631285492508495;0.0;9.99;1.0
œËŒ¿ œ-18;0;1.0;0.15600000000000003;1.0;0.782559901860554;0.0;17.5;1.0;0.5;0.06;1.0;0.8700957801682908;0.0;19.4;1.0;0.86;0.1;0.8333333333333333;0.8543889895615285;0.0;17.0;1.0
œËŒ¿ œ-06;1;0.44;0.025;0.25;0.51234753829798;0.01;8.3;1.0;0.5;0.015;0.3333333333333333;0.5578749768504754;0.0;8.1;1.0;0.86;0.035;0.5;0.5368904600756272;0.03;6.7;1.0
œËŒ¿ œ-06;1;0.78;0.07;0.625;0.7483314773547883;0.03;12.3;1.0;1.0;0.02;0.3333333333333333;0.7889543583705186;0.0;18.1;1.0;0.71;0.04;0.5;0.7167016130760364;0.03;13.0;1.0
œËŒ¿ œ-34;1;0.89;0.106;0.875;0.873155198117723;0.01;13.2;1.0;0.75;0.04;1.0;0.8295560651975985;0.01;9.3;1.0;0.71;0.075;0.8333333333333333;0.7625864328485061;0.0;13.7;1.0
œËŒ¿ œ-34;1;0.89;0.08;0.625;0.8717797887081347;0.01;9.5;1.0;0.75;0.045;1.0;0.8489188802860509;0.01;7.1;1.0;0.71;0.065;0.6666666666666666;0.8016922817924184;0.15;9.0;1.0
œËŒ¿ œ-06;1;1.0;0.095;0.875;0.788986691902975;0.03;3.8;1.0;0.5;0.02;0.3333333333333333;0.8368124652757128;0.0;4.0;1.0;0.43;0.02;0.16666666666666666;0.7744202837970374;0.03;2.0;1.0
œËŒ¿ œ-12;0;1.0;0.16;1.0;0.8;0.0;15.6;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;16.28;1.0;0.57;0.07;0.6666666666666666;0.885029203712414;0.0;18.0;1.0
œËŒ¿ œ-04;0;1.0;0.14300000000000002;1.0;0.7321885003194192;0.003;12.5;1.0;0.25;0.053;1.0;0.7473763634016188;0.0;10.0;0.0;1.0;0.095;0.8333333333333333;0.7406165961667524;0.005;13.5;1.0
œËŒ¿ œ-05 »ÌÚÂ„‡ˆËˇ;1;0.33;0.0;0.0;0.0;0.0;4.9;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-15 ÿ≈Õ;1;0.89;0.015;0.25;0.32015621187164245;0.0;1.33;1.0;0.75;0.006;0.3333333333333333;0.30413812651491096;0.0;2.0;1.0;0.71;0.0;0.0;0.24243252179933833;0.0;3.0;1.0
œËŒ¿ œ-34;1;0.89;0.045;0.375;0.788986691902975;0.07;11.2;1.0;0.75;0.01;0.3333333333333333;0.7116021016132599;0.015;7.0;0.0;0.29;0.045;0.5;0.7019815141810323;0.0;0.0;1.0
œËŒ¿ œ-18;1;1.0;0.06;0.625;0.786129760281342;0.0;11.2;1.0;1.0;0.056999999999999995;1.0;0.8757472999292281;0.0;8.7;1.0;0.86;0.095;0.8333333333333333;0.8609760324157093;0.055;10.3;1.0
œËŒ¿ œ-18;1;0.56;0.0575;0.375;0.8806957476904269;0.0;11.7;1.0;1.0;0.025;1.0;0.7863417408056965;0.0;0.0;0.0;0.0;0.01;0.16666666666666666;0.6520564293220507;0.0;3.3;0.0
œËŒ¿ œ-14;0;0.67;0.083;0.75;0.7655716818169283;0.0;10.24;0.0;0.25;0.048;1.0;0.7978606599231856;0.0;16.58;0.0;0.71;0.0698;0.8333333333333333;0.7462741812139443;0.018000000000000002;14.83;1.0
œËŒ¿ œ-18;1;0.67;0.04;0.375;0.6244997998398398;0.0;4.0;1.0;0.75;0.055999999999999994;1.0;0.8130600633819538;0.0;2.2;1.0;0.43;0.052000000000000005;0.8333333333333333;0.6775446871022182;0.0;6.7;1.0
œËŒ¿ œ-03 ÿ≈Õ;1;0.33;0.033;0.25;0.6783067152844648;0.0;0.0;0.0;0.25;0.0;0.0;0.5752680534614567;0.0;0.0;1.0;0.29;0.05;0.5;0.6695278813878521;0.0;0.0;0.0
œËŒ¿ œ-05 »ÌÚÂ„‡ˆËˇ;1;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.29;0.0;0.0;0.0;0.0;0.0;1.0
œËŒ¿ œ-18;0;1.0;0.13;1.0;0.714142842854285;0.0;11.7;1.0;1.0;0.055999999999999994;1.0;0.795654866551237;0.0;11.0;1.0;0.71;0.078;0.6666666666666666;0.8189534989222733;0.0;9.0;1.0
