Команды;Направление;Пол;Баллы;Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Корень дисперсии баллов до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Корень дисперсии баллов до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Корень дисперсии баллов до Контрольная работа 3;Контрольная работа 3
ПиОА АТ-28, ПиОА К-28, ПиОА Л-03, ПиОА П-28;09.03.02 Информационные системы и технологии;1;11.59;1;1.0;0.03;0.2;0.6403124237432849;8.59;0.6;0.0;0.0;0.1490963010005428;0.0;0.12;0.0;0.0;0.1011343248344176;0.0
ПиОА АТ-37, ПиОА К-37, ПиОА Л-05, ПиОА П-37;38.03.01 Экономика;0;69.48;0;0.9;0.138;0.8;0.7533923280734944;11.74;0.8;0.018000000000000002;0.06666666666666667;0.24350090583363043;12.11;0.75;0.067;0.08695652173913043;0.2682713565135176;15.33
ПиОА АТ-Мисюта Илья Олегович , ПиОА К-01, ПиОА Л-01, ПиОА П-01;10.05.01 Компьютерная безопасность;1;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ПиОА АТ-08, ПиОА К-08, ПиОА Л-03, ПиОА П-08;10.03.01 Информационная безопасность;0;62.1;1;1.0;0.045;0.5;0.5220153254455275;12.3;1.0;0.055;0.2;0.20518703114496345;8.0;0.88;0.065;0.21739130434782608;0.16597730291661447;16.3
ПиОА АТ-26, ПиОА К-26, ПиОА Л-03, ПиОА П-26 СП;10.05.03 Информационная безопасность автоматизированных систем;1;76.19;1;1.0;0.06;0.3;0.9165151389911679;5.54;1.0;0.105;0.13333333333333333;0.595113140263016;9.33;0.88;0.024900000000000002;0.043478260869565216;0.4181120156444759;19.33
ПиОА АТ-08, ПиОА К-08, ПиОА Л-03, ПиОА П-08;09.03.03 Прикладная информатика;0;1.0;1;0.5;0.01;0.1;0.30000000000000004;0.0;0.2;0.0;0.0;0.06866871476887733;0.0;0.0;0.0;0.0;0.04607411344100392;0.0
ПиОА АТ-03, ПиОА К-03, ПиОА Л-05, ПиОА П-03 ШЕН;06.03.01 Биология;0;61.5;1;1.0;0.09;0.5;0.9165151389911681;10.8;1.0;0.06;0.13333333333333333;0.32957917378866225;12.0;0.75;0.01;0.043478260869565216;0.24191402616008711;15.7
ПиОА АТ-06, ПиОА К-06, ПиОА Л-03, ПиОА П-06;01.03.01 Математика;1;0.0;1;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ПиОА АТ-06, ПиОА К-06, ПиОА Л-03, ПиОА П-06;10.03.01 Информационная безопасность;0;95.8;0;1.0;0.125;0.7;0.873212459828649;18.0;1.0;0.09;0.26666666666666666;0.2605148153428816;16.3;1.0;0.12;0.2608695652173913;0.21821732382132628;18.0
ПиОА АТ-06, ПиОА К-06, ПиОА Л-03, ПиОА П-06;10.05.03 Информационная безопасность автоматизированных систем;0;62.8;1;1.0;0.11;0.8;0.7999999999999999;9.3;1.0;0.055;0.13333333333333333;0.28959734418355376;12.7;0.88;0.06;0.13043478260869565;0.23431591105464372;9.0
ПиОА АТ-12, ПиОА К-12, ПиОА Л-03, ПиОА П-12;01.03.01 Математика;0;76.37;0;0.7;0.1;0.5;1.0;14.7;1.0;0.06;0.2;0.27467485907550926;15.0;0.88;0.09;0.21739130434782608;0.2200885785052338;17.67
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;01.03.01 Математика;1;69.95;0;0.6;0.1265;0.7;0.8467732872498991;15.2;1.0;0.059000000000000004;0.2;0.24460153118958525;14.5;0.5;0.085;0.21739130434782608;0.20108328820357188;6.7
ПиОА АТ-15, ПиОА К-15, ПиОА Л-05, ПиОА П-15 ШЕН;05.03.06 Экология и природопользование;1;64.39;1;0.9;0.1002;0.8;0.5970226126370759;4.17;0.8;0.07;0.26666666666666666;0.19194419307962632;11.8;0.75;0.0774;0.21739130434782608;0.16791998952683693;16.16
ПиОА АТ-31, ПиОА К-31, ПиОА Л-03, ПиОА П-31;09.03.03 Прикладная информатика;1;91.1;0;0.9;0.16;0.8;0.8;17.27;0.8;0.065;0.26666666666666666;0.23032187122613015;17.55;0.75;0.1;0.21739130434782608;0.20167145719431784;15.66
ПиОА АТ-20, ПиОА К-20, ПиОА Л-03, ПиОА П-20;01.03.03 Механика и математическое моделирование;0;47.05;1;0.7;0.1165;0.7;0.8124192267542664;6.0;0.8;0.03;0.13333333333333333;0.23428369867564364;8.9;0.75;0.085;0.21739130434782608;0.19493092590920394;8.0
ПиОА АТ-31, ПиОА К-31, ПиОА Л-03, ПиОА П-31;10.05.01 Компьютерная безопасность;1;76.04;0;0.7;0.11;0.6;0.9433981132056604;9.08;0.4;0.065;0.26666666666666666;0.2546304092898758;16.83;0.62;0.1;0.21739130434782608;0.21261820358567096;14.33
ПиОА АТ-31, ПиОА К-31, ПиОА Л-03, ПиОА П-31;09.03.03 Прикладная информатика;1;91.05;0;0.9;0.16;0.8;0.8;17.33;0.8;0.065;0.26666666666666666;0.23032187122613015;18.67;1.0;0.1;0.21739130434782608;0.20167145719431784;9.15
ПиОА АТ-20, ПиОА К-20, ПиОА Л-03, ПиОА П-20;10.05.03 Информационная безопасность автоматизированных систем;1;91.8;0;0.9;0.12300000000000001;0.7;0.8567963585356791;17.6;0.8;0.06;0.2;0.24769737835278494;17.5;0.88;0.1;0.21739130434782608;0.208822085013113;19.4
ПиОА АТ-31, ПиОА К-31, ПиОА Л-03, ПиОА П-31;10.05.03 Информационная безопасность автоматизированных систем;1;10.5;1;0.5;0.105;0.6;0.9069178573608527;0.0;0.2;0.0;0.0;0.24519635590098038;0.0;0.0;0.0;0.0;0.1791189239935073;0.0
ПиОА АТ-25, ПиОА К-25, ПиОА Л-03, ПиОА П-25;02.03.03 Математическое обеспечение и администрирование информационных систем;0;92.37;0;1.0;0.16;0.8;0.8;8.0;1.0;0.1537;0.26666666666666666;0.5782858142743136;9.0;0.75;0.2;0.30434782608695654;0.48744937294093815;12.0
ПиОА АТ-38, ПиОА К-38, ПиОА Л-03, ПиОА П-38;03.03.02 Физика;1;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ПиОА АТ-02, ПиОА К-02, ПиОА Л-01, ПиОА П-02;44.03.05 Педагогическое образование (с двумя профилями подготовки);0;38.2;1;1.0;0.046;0.5;0.6069596362197407;7.0;0.4;0.06;0.13333333333333333;0.35045079951845676;8.3;0.5;0.04;0.08695652173913043;0.26869903549875734;8.3
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;09.03.03 Прикладная информатика;0;61.45;0;1.0;0.1575;0.8;0.7909646009778187;11.3;0.8;0.059000000000000004;0.2;0.24024588841007335;14.2;0.5;0.043;0.13043478260869565;0.21217184950484352;10.0
ПиОА АТ-34, ПиОА К-34, ПиОА Л-04, ПиОА П-34;38.03.01 Экономика;0;61.2;1;0.9;0.11;0.7;0.8;8.3;0.6;0.045;0.2;0.22175393194281437;14.2;0.5;0.075;0.21739130434782608;0.17938807354275701;6.7
ПиОА АТ-30, ПиОА К-30, ПиОА Л-05, ПиОА П-30;40.03.01 Юриспруденция;0;98.07;0;1.0;0.16;0.8;0.8;17.2;1.0;0.07;0.26666666666666666;0.22175393194281437;14.21;1.0;0.12;0.2608695652173913;0.186895967955142;16.66
ПиОА АТ-08, ПиОА К-08, ПиОА Л-03, ПиОА П-08;10.05.01 Компьютерная безопасность;1;79.2;0;1.0;0.105;0.6;0.9069178573608527;17.3;0.8;0.105;0.26666666666666666;0.3561044423525963;15.2;0.62;0.07;0.17391304347826086;0.280343951932713;16.7
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;09.03.02 Информационные системы и технологии;1;66.9;0;0.9;0.153;0.8;0.7798076685952761;16.1;0.8;0.052000000000000005;0.2;0.23481143406041852;18.5;1.0;0.053;0.13043478260869565;0.2079190813796169;4.5
ПиОА АТ-11, ПиОА К-11, ПиОА Л-05, ПиОА П-11 ШЕН;03.03.02 Физика;0;41.4;1;1.0;0.03;0.3;0.45825756949558394;4.0;1.0;0.06;0.2;0.2202298318759223;7.0;0.88;0.099;0.21739130434782608;0.2057732199079318;7.0
ПиОА АТ-34, ПиОА К-34, ПиОА Л-04, ПиОА П-34;38.03.01 Экономика;0;91.8;0;1.0;0.066;0.5;0.8064738061462381;15.0;1.0;0.12;0.26666666666666666;0.4252631780789886;12.2;1.0;0.1;0.2608695652173913;0.3027375569546009;16.0
ПиОА АТ-17, ПиОА К-17, ПиОА Л-03, ПиОА П-17;10.05.03 Информационная безопасность автоматизированных систем;1;46.7;1;0.9;0.105;0.8;0.6815423684555495;9.4;0.8;0.02;0.2;0.18471391952061497;10.3;0.75;0.035;0.21739130434782608;0.13966682523425467;10.0
ПиОА АТ-12, ПиОА К-12, ПиОА Л-03, ПиОА П-12;10.03.01 Информационная безопасность;1;61.32;1;0.5;0.09;0.5;0.9433981132056605;4.16;0.4;0.02;0.06666666666666667;0.25562055071556883;14.83;0.75;0.1;0.21739130434782608;0.22008857850523378;13.33
ПиОА АТ-20, ПиОА К-20, ПиОА Л-03, ПиОА П-20;10.03.01 Информационная безопасность;1;31.45;1;0.5;0.1005;0.6;0.8632641542424891;5.2;0.2;0.02;0.2;0.21760275714973076;10.7;0.38;0.025;0.21739130434782608;0.15693968472176695;0.0
ПиОА АТ-09, ПиОА К-09, ПиОА Л-01, ПиОА П-09;09.03.03 Прикладная информатика;1;64.49;0;0.8;0.14;0.8;0.8;13.0;1.0;0.06;0.2;0.23928714161048126;14.0;1.0;0.07;0.17391304347826086;0.20698416986486903;9.99
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;10.05.01 Компьютерная безопасность;1;93.5;0;1.0;0.15600000000000003;0.8;0.782559901860554;17.5;0.6;0.06;0.2;0.23952630922801513;19.4;0.88;0.1;0.21739130434782608;0.2055855647506562;17.0
ПиОА АТ-06, ПиОА К-06, ПиОА Л-01, ПиОА П-06;09.03.02 Информационные системы и технологии;0;34.6;1;0.5;0.025;0.2;0.51234753829798;8.3;0.6;0.025;0.13333333333333333;0.15626578734658728;8.1;0.88;0.035;0.13043478260869565;0.12994652530254988;6.7
ПиОА АТ-06, ПиОА К-06, ПиОА Л-03, ПиОА П-06;10.05.03 Информационная безопасность автоматизированных систем;1;66.4;1;0.8;0.07;0.5;0.7483314773547883;12.3;1.0;0.05;0.13333333333333333;0.2650012551048399;18.1;0.75;0.04;0.13043478260869565;0.20191054614276424;13.0
ПиОА АТ-34, ПиОА К-34, ПиОА Л-04, ПиОА П-34;38.03.01 Экономика;0;61.3;1;0.9;0.106;0.7;0.873155198117723;13.2;0.8;0.05;0.26666666666666666;0.22064237641209666;9.3;0.75;0.085;0.2608695652173913;0.17536798230244052;13.7
ПиОА АТ-34, ПиОА К-34, ПиОА Л-04, ПиОА П-34;38.03.01 Экономика;0;61.6;1;0.9;0.08;0.5;0.8717797887081347;9.5;0.8;0.055;0.26666666666666666;0.22589219090774706;7.1;0.75;0.075;0.21739130434782608;0.18442729968306437;9.0
ПиОА АТ-06, ПиОА К-06, ПиОА Л-03, ПиОА П-06;02.03.03 Математическое обеспечение и администрирование информационных систем;1;29.3;1;1.0;0.095;0.7;0.788986691902975;3.8;0.6;0.05;0.13333333333333333;0.2681599036342753;4.0;0.5;0.02;0.043478260869565216;0.21284499640063798;2.0
ПиОА АТ-12, ПиОА К-12, ПиОА Л-03, ПиОА П-12;10.05.03 Информационная безопасность автоматизированных систем;1;78.88;0;1.0;0.16;0.8;0.8;15.6;1.0;0.06;0.2;0.24347323999182854;16.28;0.62;0.07;0.17391304347826086;0.212958302235866;18.0
ПиОА АТ-04, ПиОА К-04, ПиОА Л-01, ПиОА П-04;44.03.05 Педагогическое образование (с двумя профилями подготовки);0;72.9;0;1.0;0.14300000000000002;0.8;0.7321885003194192;12.5;0.2;0.05600000000000001;0.26666666666666666;0.21263554906499152;10.0;1.0;0.095;0.21739130434782608;0.18784353432065676;13.5
ПиОА АТ-05, ПиОА К-05, ПиОА Л-05, ПиОА П-05 Интеграция;44.03.05 Педагогическое образование (с двумя профилями подготовки);1;4.9;1;0.3;0.0;0.0;0.0;4.9;0.6;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
ПиОА АТ-15, ПиОА К-15, ПиОА Л-05, ПиОА П-15 ШЕН;04.03.01 Химия;1;8.43;1;0.9;0.015;0.2;0.32015621187164245;1.33;0.8;0.006;0.06666666666666667;0.08153958098428822;2.0;0.75;0.0;0.0;0.05610319897547414;3.0
ПиОА АТ-34, ПиОА К-34, ПиОА Л-04, ПиОА П-34;38.03.01 Экономика;1;37.7;1;0.9;0.045;0.3;0.788986691902975;11.2;0.6;0.08;0.13333333333333333;0.4915931853529738;7.0;0.38;0.06;0.17391304347826086;0.3425408998883723;0.0
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;02.03.03 Математическое обеспечение и администрирование информационных систем;1;61.9;1;1.0;0.06;0.5;0.786129760281342;11.2;1.0;0.056999999999999995;0.2;0.24108210078650846;8.7;0.88;0.095;0.21739130434782608;0.20717055816906213;10.3
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;15.03.06 Мехатроника и робототехника;1;24.25;1;0.6;0.0575;0.3;0.8806957476904269;11.7;0.8;0.025;0.2;0.21646988671832323;0.0;0.0;0.01;0.043478260869565216;0.15689971536298258;3.3
ПиОА АТ-14, ПиОА К-14, ПиОА Л-03, ПиОА П-14;09.03.02 Информационные системы и технологии;1;66.33;0;0.6;0.083;0.6;0.7655716818169283;10.24;0.2;0.048;0.2;0.22170836138399988;16.58;0.75;0.0698;0.21739130434782608;0.18206319762876932;14.83
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;10.03.01 Информационная безопасность;1;30.2;1;0.7;0.04;0.3;0.6244997998398398;4.0;0.8;0.055999999999999994;0.2;0.223825101329543;2.2;0.5;0.052000000000000005;0.21739130434782608;0.16303277411522046;6.7
ПиОА АТ-03, ПиОА К-03, ПиОА Л-05, ПиОА П-03 ШЕН;06.03.01 Биология;0;8.3;1;0.3;0.033;0.2;0.6783067152844648;0.0;0.4;0.0;0.0;0.1583639833717571;0.0;0.25;0.05;0.13043478260869565;0.1611037469971041;0.0
ПиОА АТ-05, ПиОА К-05, ПиОА Л-05, ПиОА П-05 Интеграция;04.03.01 Химия;0;0.0;1;0.3;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.38;0.0;0.0;0.0;0.0
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;09.03.03 Прикладная информатика;1;61.1;1;1.0;0.13;0.8;0.714142842854285;11.7;1.0;0.055999999999999994;0.2;0.21903367186479786;11.0;0.75;0.078;0.17391304347826086;0.19705897388362437;9.0
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;10.05.01 Компьютерная безопасность;1;83.0;0;1.0;0.15600000000000003;0.8;0.783836717690617;14.7;1.0;0.057;0.2;0.23706695465676442;16.3;0.88;0.13;0.2608695652173913;0.20652213542621825;12.7
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;02.03.03 Математическое обеспечение и администрирование информационных систем;1;79.6;0;1.0;0.11699999999999999;0.6;0.959218431849597;13.7;1.0;0.059000000000000004;0.2;0.26451783827035164;19.4;0.75;0.08;0.17391304347826086;0.22099425163375636;11.9
ПиОА АТ-15, ПиОА К-15, ПиОА Л-05, ПиОА П-15 ШЕН;04.03.01 Химия;0;76.06;0;0.7;0.13;0.8;0.7810249675906655;9.05;0.8;0.08;0.26666666666666666;0.22022983187592227;11.11;0.75;0.0874;0.2608695652173913;0.178149651850664;13.96
ПиОА АТ-38, ПиОА К-38, ПиОА Л-03, ПиОА П-38;04.03.01 Химия;1;0.0;1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;09.03.02 Информационные системы и технологии;1;25.8;1;0.8;0.07;0.5;0.812403840463596;7.3;0.4;0.0;0.0;0.20395219326372344;0.0;0.38;0.04;0.08695652173913043;0.17776706373409865;7.0
ПиОА АТ-28, ПиОА К-28, ПиОА Л-03, ПиОА П-28;03.03.02 Физика;1;62.66;1;0.9;0.16;0.8;0.8;10.72;0.8;0.07;0.26666666666666666;0.22175393194281437;11.44;0.62;0.08;0.17391304347826086;0.20651746313827665;5.5
ПиОА АТ-14, ПиОА К-14, ПиОА Л-03, ПиОА П-14;02.03.03 Математическое обеспечение и администрирование информационных систем;0;65.22;0;0.9;0.09359999999999999;0.7;0.7912420615715522;16.18;0.4;0.05;0.2;0.22783293826878637;16.17;0.75;0.079;0.21739130434782608;0.1865909030153403;10.61
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;10.05.01 Компьютерная безопасность;1;91.6;0;1.0;0.155;0.8;0.788986691902975;13.0;1.0;0.057999999999999996;0.2;0.2383422029893858;20.0;1.0;0.13;0.2608695652173913;0.20716590050523503;17.3
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;10.05.01 Компьютерная безопасность;1;25.5;1;0.7;0.04;0.2;0.8000000000000002;7.5;0.6;0.015;0.06666666666666667;0.2039521932637234;12.5;0.5;0.0;0.0;0.14081585613947603;0.0
ПиОА АТ-26, ПиОА К-26, ПиОА Л-03, ПиОА П-26 СП;02.03.03 Математическое обеспечение и администрирование информационных систем;1;100.49;0;1.0;0.15;0.8;0.806225774829855;9.83;1.0;0.14;0.26666666666666666;0.49721352216979614;10.0;0.88;0.23829999999999998;0.30434782608695654;0.5370097168760838;18.83
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;09.03.03 Прикладная информатика;0;77.2;0;0.8;0.151;0.8;0.7712976079309465;17.0;0.6;0.054000000000000006;0.2;0.23134325925755223;14.4;0.75;0.073;0.17391304347826086;0.20261659594950998;9.0
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;09.03.03 Прикладная информатика;1;33.7;1;0.7;0.14800000000000002;0.8;0.795989949685296;0.0;0.2;0.0;0.0;0.2624854644807171;12.4;0.25;0.065;0.17391304347826086;0.21466869316891263;0.0
ПиОА АТ-28, ПиОА К-28, ПиОА Л-03, ПиОА П-28;06.05.01 Биоинженерия и биоинформатика;0;76.08;0;1.0;0.16;0.8;0.8;6.88;0.8;0.06;0.2;0.24347323999182854;9.84;0.75;0.132;0.2608695652173913;0.2126136652618125;9.16
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;09.03.02 Информационные системы и технологии;1;31.7;1;0.9;0.117;0.7;0.8271033792700886;0.0;0.8;0.048;0.2;0.23595616447279216;7.2;0.75;0.02;0.043478260869565216;0.20147040320994097;3.0
ПиОА АТ-35, ПиОА К-35, ПиОА Л-03, ПиОА П-35;16.03.01 Техническая физика;1;33.0;1;0.8;0.018;0.3;0.31559467676119;3.0;0.4;0.0;0.0;0.07468356959553522;9.2;0.5;0.02;0.043478260869565216;0.10204614786237554;14.5
ПиОА АТ-34, ПиОА К-34, ПиОА Л-04, ПиОА П-34;38.03.01 Экономика;0;44.8;1;1.0;0.076;0.6;0.7799999999999999;8.7;1.0;0.06;0.26666666666666666;0.21358383182387947;11.0;0.75;0.095;0.2608695652173913;0.17882778748298295;1.0
ПиОА АТ-34, ПиОА К-34, ПиОА Л-04, ПиОА П-34;38.03.01 Экономика;0;67.5;1;1.0;0.128;0.8;0.7110555533852472;7.0;1.0;0.135;0.26666666666666666;0.5004746820531693;12.0;0.75;0.105;0.2608695652173913;0.3527248939623736;4.7
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;10.05.01 Компьютерная безопасность;0;17.2;1;1.0;0.04;0.2;0.8000000000000002;13.2;1.0;0.0;0.0;0.18715936836843095;0.0;0.5;0.0;0.0;0.12732107233556428;0.0
ПиОА АТ-18, ПиОА К-18, ПиОА Л-03, ПиОА П-18;09.03.03 Прикладная информатика;1;96.0;0;0.7;0.16;0.8;0.8;20.0;0.8;0.06;0.2;0.24347323999182854;20.0;0.62;0.1;0.21739130434782608;0.2079144404840798;17.0
